tahun_anggaran,kd_klpd,kd_satker,kd_satker_str,kd_lpse,kd_nontender,kd_tahapan,nama_tahapan,kd_akt,nama_akt,tgl_awal,tgl_akhir,_event_date
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036140000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-06T09:05:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036140000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-06T13:00:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036140000,18841,,5,"TANDATANGAN_SPK","2025-01-07T08:00:00.000000Z","2025-01-14T08:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036141000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-01-03T17:00:00.000000Z","2025-01-06T09:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036141000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-06T09:01:00.000000Z","2025-01-06T09:04:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036141000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-06T09:05:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036141000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-06T13:00:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10036141000,18841,,5,"TANDATANGAN_SPK","2025-01-07T08:00:00.000000Z","2025-01-14T08:00:00.000000Z","2025-10-10"
2025,"D107","29640093","3.30.3.31.3.29.23.0000",93,10036201000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-01-08T13:00:00.000000Z","2025-01-13T12:00:00.000000Z","2025-10-10"
2025,"D107","29640093","3.30.3.31.3.29.23.0000",93,10036201000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-13T12:01:00.000000Z","2025-01-13T12:30:00.000000Z","2025-10-10"
2025,"D107","29640093","3.30.3.31.3.29.23.0000",93,10036201000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-13T12:31:00.000000Z","2025-01-13T23:59:00.000000Z","2025-10-10"
2025,"D107","29640093","3.30.3.31.3.29.23.0000",93,10036201000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-14T08:00:00.000000Z","2025-01-14T16:00:00.000000Z","2025-10-10"
2025,"D107","29640093","3.30.3.31.3.29.23.0000",93,10036201000,18841,,5,"TANDATANGAN_SPK","2025-01-15T08:00:00.000000Z","2025-01-28T16:00:00.000000Z","2025-10-10"
2025,"D107","29640093","3.30.3.31.3.29.23.0000",93,10036367000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2024-12-31T14:45:00.000000Z","2025-01-02T15:00:00.000000Z","2025-10-10"
2025,"D107","29640093","3.30.3.31.3.29.23.0000",93,10036367000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-02T15:01:00.000000Z","2025-01-02T15:30:00.000000Z","2025-10-10"
2025,"D107","29640093","3.30.3.31.3.29.23.0000",93,10036367000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-02T15:31:00.000000Z","2025-01-02T16:00:00.000000Z","2025-10-10"
2025,"D107","29640093","3.30.3.31.3.29.23.0000",93,10036367000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-03T08:00:00.000000Z","2025-01-03T16:00:00.000000Z","2025-10-10"
2025,"D107","29640093","3.30.3.31.3.29.23.0000",93,10036367000,18841,,5,"TANDATANGAN_SPK","2025-01-06T08:00:00.000000Z","2025-01-10T16:00:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10038341000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2024-12-30T20:15:00.000000Z","2025-01-04T12:00:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10038341000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-04T12:01:00.000000Z","2025-01-04T12:02:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10038341000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-04T12:03:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10038341000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-06T08:00:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10038341000,18841,,5,"TANDATANGAN_SPK","2025-01-06T09:00:00.000000Z","2025-01-20T16:00:00.000000Z","2025-10-10"
2025,"D107","48902093","2.16.2.20.2.21.16.0000",93,10038522000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-01-03T18:00:00.000000Z","2025-01-09T13:00:00.000000Z","2025-10-10"
2025,"D107","48902093","2.16.2.20.2.21.16.0000",93,10038522000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-09T13:00:00.000000Z","2025-01-09T13:15:00.000000Z","2025-10-10"
2025,"D107","48902093","2.16.2.20.2.21.16.0000",93,10038522000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-09T13:16:00.000000Z","2025-01-10T23:59:00.000000Z","2025-10-10"
2025,"D107","48902093","2.16.2.20.2.21.16.0000",93,10038522000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-10T00:00:00.000000Z","2025-01-10T23:59:00.000000Z","2025-10-10"
2025,"D107","48902093","2.16.2.20.2.21.16.0000",93,10038522000,18841,,5,"TANDATANGAN_SPK","2025-01-11T00:00:00.000000Z","2025-01-14T23:59:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10038996000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2024-12-31T13:30:00.000000Z","2025-01-01T12:00:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10038996000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-01T12:01:00.000000Z","2025-01-01T12:02:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10038996000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-01T12:03:00.000000Z","2025-01-02T23:59:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10038996000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-02T08:00:00.000000Z","2025-01-02T23:59:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10038996000,18841,,5,"TANDATANGAN_SPK","2025-01-02T09:00:00.000000Z","2025-01-15T16:00:00.000000Z","2025-10-10"
2025,"D107","48902093","2.16.2.20.2.21.16.0000",93,10039480000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-01-03T15:00:00.000000Z","2025-01-06T13:00:00.000000Z","2025-10-10"
2025,"D107","48902093","2.16.2.20.2.21.16.0000",93,10039480000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-06T13:00:00.000000Z","2025-01-06T13:15:00.000000Z","2025-10-10"
2025,"D107","48902093","2.16.2.20.2.21.16.0000",93,10039480000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-06T13:16:00.000000Z","2025-01-07T23:59:00.000000Z","2025-10-10"
2025,"D107","48902093","2.16.2.20.2.21.16.0000",93,10039480000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-07T00:00:00.000000Z","2025-01-07T23:59:00.000000Z","2025-10-10"
2025,"D107","48902093","2.16.2.20.2.21.16.0000",93,10039480000,18841,,5,"TANDATANGAN_SPK","2025-01-08T00:00:00.000000Z","2025-01-08T23:59:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10039644000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-01-02T12:00:00.000000Z","2025-01-03T13:00:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10039644000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-03T13:01:00.000000Z","2025-01-03T13:02:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10039644000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-03T13:03:00.000000Z","2025-01-03T23:59:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10039644000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-03T13:30:00.000000Z","2025-01-03T23:59:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10039644000,18841,,5,"TANDATANGAN_SPK","2025-01-03T14:00:00.000000Z","2025-01-16T16:00:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10039646000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-01-02T12:00:00.000000Z","2025-01-03T10:00:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10039646000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-03T10:01:00.000000Z","2025-01-03T10:02:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10039646000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-03T10:03:00.000000Z","2025-01-03T23:59:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10039646000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-03T10:30:00.000000Z","2025-01-03T23:59:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10039646000,18841,,5,"TANDATANGAN_SPK","2025-01-03T11:00:00.000000Z","2025-01-16T16:00:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10039663000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-01-02T15:00:00.000000Z","2025-01-03T16:00:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10039663000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-03T16:01:00.000000Z","2025-01-03T16:02:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10039663000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-03T16:03:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10039663000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-06T08:00:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10039663000,18841,,5,"TANDATANGAN_SPK","2025-01-06T09:00:00.000000Z","2025-01-20T16:00:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10039749000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-01-02T12:00:00.000000Z","2025-01-03T12:00:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10039749000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-03T12:01:00.000000Z","2025-01-03T12:02:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10039749000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-03T12:03:00.000000Z","2025-01-03T23:59:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10039749000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-03T12:30:00.000000Z","2025-01-03T23:59:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10039749000,18841,,5,"TANDATANGAN_SPK","2025-01-06T08:00:00.000000Z","2025-01-20T16:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040263000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-01-04T13:00:00.000000Z","2025-01-07T09:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040263000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-07T09:01:00.000000Z","2025-01-07T09:04:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040263000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-07T09:05:00.000000Z","2025-01-07T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040263000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-07T13:00:00.000000Z","2025-01-07T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040263000,18841,,5,"TANDATANGAN_SPK","2025-01-07T15:00:00.000000Z","2025-01-14T16:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040264000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-01-04T13:00:00.000000Z","2025-01-06T09:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040264000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-06T09:01:00.000000Z","2025-01-06T09:04:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040264000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-06T09:05:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040264000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-06T13:00:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040264000,18841,,5,"TANDATANGAN_SPK","2025-01-07T08:00:00.000000Z","2025-01-14T08:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040265000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-01-03T17:00:00.000000Z","2025-01-06T09:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040265000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-06T09:01:00.000000Z","2025-01-06T09:04:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040265000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-06T09:05:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040265000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-06T13:00:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040265000,18841,,5,"TANDATANGAN_SPK","2025-01-07T08:00:00.000000Z","2025-01-14T08:00:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10040379000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-01-02T17:00:00.000000Z","2025-01-03T16:00:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10040379000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-03T16:01:00.000000Z","2025-01-03T16:02:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10040379000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-03T16:03:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10040379000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-06T08:00:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10040379000,18841,,5,"TANDATANGAN_SPK","2025-01-06T09:00:00.000000Z","2025-01-20T16:00:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10040380000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-01-02T17:00:00.000000Z","2025-01-03T10:00:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10040380000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-03T10:01:00.000000Z","2025-01-03T10:02:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10040380000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-03T10:03:00.000000Z","2025-01-03T23:59:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10040380000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-03T10:30:00.000000Z","2025-01-03T23:59:00.000000Z","2025-10-10"
2025,"D107","42920093","5.01.5.05.0.00.26.0000",93,10040380000,18841,,5,"TANDATANGAN_SPK","2025-01-03T13:00:00.000000Z","2025-01-16T16:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040402000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-01-03T17:00:00.000000Z","2025-01-07T09:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040402000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-07T09:01:00.000000Z","2025-01-07T09:04:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040402000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-07T09:05:00.000000Z","2025-01-07T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040402000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-07T13:00:00.000000Z","2025-01-07T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040402000,18841,,5,"TANDATANGAN_SPK","2025-01-07T15:00:00.000000Z","2025-01-14T16:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040403000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-01-03T17:00:00.000000Z","2025-01-06T09:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040403000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-06T09:01:00.000000Z","2025-01-06T09:04:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040403000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-06T09:05:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040403000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-06T13:00:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040403000,18841,,5,"TANDATANGAN_SPK","2025-01-07T08:00:00.000000Z","2025-01-14T08:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040404000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-01-03T17:00:00.000000Z","2025-01-06T14:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040404000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-06T14:01:00.000000Z","2025-01-06T14:04:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040404000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-06T14:05:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040404000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-06T15:00:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040404000,18841,,5,"TANDATANGAN_SPK","2025-01-07T08:00:00.000000Z","2025-01-14T08:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040405000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-01-03T17:00:00.000000Z","2025-01-06T14:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040405000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-06T14:01:00.000000Z","2025-01-06T14:04:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040405000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-06T14:05:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040405000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-06T15:00:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040405000,18841,,5,"TANDATANGAN_SPK","2025-01-07T08:00:00.000000Z","2025-01-14T08:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040406000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-01-03T17:00:00.000000Z","2025-01-06T09:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040406000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-06T09:01:00.000000Z","2025-01-06T09:04:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040406000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-01-06T09:05:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040406000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-01-06T13:00:00.000000Z","2025-01-06T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040406000,18841,,5,"TANDATANGAN_SPK","2025-01-07T08:00:00.000000Z","2025-01-14T08:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040407000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-01-03T17:00:00.000000Z","2025-01-06T14:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10040407000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-01-06T14:01:00.000000Z","2025-01-06T14:04:00.000000Z","2025-10-10"
